customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00534,Male,0,No,Yes,64,Yes,No,No,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),85.76,1422.96,Yes
CUST-00535,Male,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.47,2594.18,No
CUST-00536,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.84,559.07,Yes
CUST-00537,Female,0,Yes,No,31,Yes,No phone service,No,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),23.11,282.6,No
CUST-00538,Male,0,Yes,Yes,67,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.14,4849.03,No
CUST-00539,Male,0,No,Yes,17,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),66.28,4960.79,No
CUST-00540,Female,0,Yes,No,42,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.38,4246.11,No
CUST-00541,Male,0,No,No,34,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),87.1,6103.04,No
CUST-00542,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,21.93,332.42,No
CUST-00543,Male,0,Yes,No,32,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.2,7489.07,No
CUST-00544,Female,0,No,No,13,Yes,No phone service,No,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,78.83,778.62,Yes
CUST-00545,Male,1,Yes,Yes,33,No,No phone service,No,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,54.34,5398.7,No
CUST-00546,Female,0,Yes,Yes,60,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.84,1084.5,No
CUST-00547,Male,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,42.82,7041.65,No
CUST-00548,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.74,4095.49,No
CUST-00549,Female,1,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,116.28,676.7,No
CUST-00550,Male,0,No,No,5,Yes,No phone service,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.81,4941.46,Yes
CUST-00551,Male,1,Yes,No,48,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.65,92.7,No
CUST-00552,Female,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),79.57,6212.66,No
CUST-00553,Male,1,Yes,Yes,64,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,117.1,5211.67,No
CUST-00554,Female,0,No,Yes,68,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),118.31,1716.75,No
CUST-00555,Male,1,No,Yes,26,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,77.97,3010.51,No
CUST-00556,Female,0,No,No,5,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,20.11,82.3,No
CUST-00557,Female,0,Yes,Yes,12,Yes,Yes,No,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,110.07,5555.6,No
CUST-00558,Female,0,Yes,No,63,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),77.02,2594.89,No
CUST-00559,Female,0,No,No,61,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),56.6,4581.28,Yes
CUST-00560,Female,0,No,No,18,Yes,No,No,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),102.92,7654.69,No
CUST-00561,Female,1,No,Yes,42,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.98,2409.74,Yes
CUST-00562,Male,1,No,No,19,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),23.4,7922.1,Yes
CUST-00563,Male,0,No,Yes,67,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,102.11,5069.17,No
CUST-00564,Male,0,No,Yes,43,Yes,No phone service,No,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),74.59,1951.87,Yes
CUST-00565,Female,0,Yes,No,22,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,53.81,3505.49,Yes
CUST-00566,Female,0,No,No,1,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),45.09,5928.82,No
CUST-00567,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),79.38,3582.89,Yes
CUST-00568,Female,0,Yes,Yes,56,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,40.8,566.69,No
CUST-00569,Male,0,No,No,71,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),52.39,1365.46,Yes
CUST-00570,Male,0,No,Yes,6,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),83.65,6334.56,No
CUST-00571,Female,0,Yes,No,55,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,108.15,5194.02,No
CUST-00572,Male,0,No,No,66,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.29,4567.21,No
CUST-00573,Male,0,No,Yes,15,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,95.91,1357.62,No
CUST-00574,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),96.31,6705.3,No
CUST-00575,Male,1,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.44,7686.71,Yes
CUST-00576,Female,0,Yes,Yes,11,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,44.58,346.28,No
CUST-00577,Male,0,No,Yes,52,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),106.68,642.69,No
CUST-00578,Female,0,Yes,Yes,4,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,63.63,7080.1,No
CUST-00579,Female,0,No,No,26,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),24.42,6528.11,No
CUST-00580,Female,1,Yes,No,11,Yes,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,44.46,4951.12,Yes
CUST-00581,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,96.55,7560.82,No
CUST-00582,Male,0,Yes,No,5,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,26.91,5178.52,Yes
CUST-00583,Female,0,No,Yes,4,No,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,34.74,1743.56,No
CUST-00584,Female,1,No,No,56,Yes,No,No,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,89.42,5834.57,No
CUST-00585,Female,1,Yes,No,27,Yes,No,No,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),109.26,5172.77,No
CUST-00586,Male,0,Yes,Yes,68,Yes,Yes,No,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),83.37,7886.24,No
CUST-00587,Female,0,Yes,Yes,58,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,42.23,1726.89,No
CUST-00588,Male,0,No,Yes,32,Yes,Yes,No,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),25.34,4791.12,No
CUST-00589,Female,1,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),81.51,6245.74,Yes
CUST-00590,Male,0,No,Yes,49,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,24.74,2725.09,No
CUST-00591,Male,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),81.27,3049.84,No
CUST-00592,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,42.56,7105.46,No
CUST-00593,Male,0,Yes,No,65,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),110.47,3245.48,No
CUST-00594,Female,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.51,5005.37,No
CUST-00595,Female,0,Yes,Yes,38,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,42.39,7116.12,No
CUST-00596,Female,0,Yes,No,67,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),105.31,1694.42,Yes
CUST-00597,Male,0,No,No,32,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,45.4,7855.38,No
CUST-00598,Male,0,Yes,Yes,12,Yes,No,No,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,50.66,5621.59,No
CUST-00599,Female,0,No,No,53,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,103.43,3979.05,No
CUST-00600,Female,0,Yes,Yes,6,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.88,3458.75,No
CUST-00601,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.02,7635.83,No
CUST-00602,Female,1,No,Yes,18,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),54.77,1661.68,No
CUST-00603,Female,1,Yes,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,31.64,2507.23,No
CUST-00604,Female,1,No,No,19,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,23.89,2476.19,No
CUST-00605,Male,1,No,No,28,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),92.45,2326.27,No
CUST-00606,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.51,3758.93,Yes
CUST-00607,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,48.24,7913.65,No
CUST-00608,Female,0,No,No,56,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,49.56,7112.52,No
CUST-00609,Female,0,Yes,No,7,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,114.5,2637.04,Yes
CUST-00610,Female,0,No,Yes,61,Yes,No phone service,No,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),118.77,3394.5,No
CUST-00611,Male,0,Yes,Yes,28,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.34,5362.46,Yes
CUST-00612,Female,0,Yes,No,16,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.25,156.87,Yes
CUST-00613,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.67,6564.83,No
CUST-00614,Female,0,Yes,Yes,5,Yes,No phone service,No,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),49.73,7040.79,No
CUST-00615,Female,0,No,Yes,57,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,25.86,6860.46,Yes
CUST-00616,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,34.26,3012.93,Yes
CUST-00617,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,103.83,3706.76,Yes
CUST-00618,Female,1,No,Yes,61,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.12,118.86,No
CUST-00619,Male,0,Yes,Yes,40,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,86.43,3207.17,Yes
CUST-00620,Male,0,Yes,Yes,68,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),33.06,3694.21,No
CUST-00621,Female,1,No,Yes,40,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),83.99,7257.65,No
CUST-00622,Female,1,No,Yes,48,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),97.22,7154.02,No
CUST-00623,Male,1,No,Yes,48,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),106.06,7729.45,No
CUST-00624,Female,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),21.32,7083.14,No
CUST-00625,Male,0,No,Yes,2,Yes,No,No,No,No,Yes,No,No,Yes,Two year,No,Electronic check,88.45,85.44,No
CUST-00626,Female,0,No,No,9,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,21.91,5138.86,No
CUST-00627,Male,0,No,Yes,34,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.69,564.54,No
CUST-00628,Female,0,Yes,No,1,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),83.56,2195.3,No
CUST-00629,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,34.83,4634.89,Yes
CUST-00630,Male,0,No,Yes,37,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.61,5610.9,No
CUST-00631,Male,0,No,Yes,21,Yes,No phone service,No,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),26.83,5243.96,No
CUST-00632,Female,0,Yes,Yes,25,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.64,411.49,No
CUST-00633,Male,0,Yes,No,42,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,46.19,846.76,No
CUST-00634,Male,0,No,Yes,54,No,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,88.89,1046.12,No
CUST-00635,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,112.37,749.49,Yes
CUST-00636,Female,0,No,No,28,Yes,No phone service,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),53.98,1442.31,Yes
CUST-00637,Male,1,Yes,No,19,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,70.29,5514.13,No
CUST-00638,Male,0,Yes,Yes,40,Yes,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),66.31,6650.08,No
CUST-00639,Female,0,No,No,53,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,35.76,3282.33,No
CUST-00640,Female,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.03,5548.4,No
CUST-00641,Female,0,No,No,18,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,94.3,1616.13,No
CUST-00642,Female,0,Yes,Yes,65,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,111.69,7786.78,Yes
CUST-00643,Female,0,Yes,Yes,29,Yes,No phone service,No,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),105.08,2812.98,No
CUST-00644,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),71.0,6770.02,Yes
CUST-00645,Female,0,No,No,33,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.9,7564.02,No
CUST-00646,Male,1,No,Yes,21,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,100.08,6920.42,No
CUST-00647,Male,0,No,No,66,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.35,555.2,No
CUST-00648,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,31.54,5209.45,No
CUST-00649,Female,1,Yes,Yes,26,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),63.79,978.32,No
CUST-00650,Male,1,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),104.25,65.19,Yes
CUST-00651,Male,0,No,Yes,47,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.66,433.23,No
CUST-00652,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),92.45,7330.87,No
CUST-00653,Male,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,38.53,7269.54,No
CUST-00654,Male,0,Yes,Yes,58,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,116.43,1822.08,No
CUST-00655,Female,0,No,No,1,Yes,No phone service,No,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),60.41,4385.55,No
CUST-00656,Male,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.36,7641.13,Yes
CUST-00657,Male,0,Yes,Yes,67,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,21.89,3983.71,Yes
CUST-00658,Male,1,No,No,64,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),32.73,3160.75,No
CUST-00659,Female,1,No,Yes,25,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.2,3876.32,Yes
CUST-00660,Female,0,Yes,No,9,Yes,No phone service,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,116.8,6325.92,No
CUST-00661,Female,0,No,Yes,52,No,Yes,No,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,52.01,3828.68,No
CUST-00662,Male,0,No,Yes,58,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,23.72,6270.56,Yes
CUST-00663,Male,0,No,Yes,21,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,56.09,3464.95,No
CUST-00664,Female,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,21.75,2031.01,No
CUST-00665,Male,0,Yes,Yes,47,Yes,No,No,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),39.24,2625.25,No
CUST-00666,Male,0,No,No,20,Yes,No phone service,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,95.25,641.03,Yes
CUST-00667,Female,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.71,3989.1,No
CUST-00668,Female,0,No,No,29,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),28.74,1201.93,No
CUST-00669,Male,0,No,No,24,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,75.79,6496.15,No
CUST-00670,Male,0,No,No,27,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.39,3376.31,Yes
CUST-00671,Male,0,No,No,64,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,33.91,6124.72,No
CUST-00672,Female,1,No,Yes,44,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.9,7636.59,No
CUST-00673,Female,0,Yes,Yes,67,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,77.78,6798.83,No
CUST-00674,Female,0,No,No,6,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),26.51,7612.68,No
CUST-00675,Female,0,Yes,No,48,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.42,4552.13,No
CUST-00676,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,33.52,1339.29,No
CUST-00677,Female,0,No,Yes,35,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,47.27,7484.46,Yes
CUST-00678,Female,0,No,Yes,0,Yes,No,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),39.08,6950.67,No
CUST-00679,Female,0,Yes,No,9,Yes,No,No,No,Yes,No,No,No,Yes,One year,No,Mailed check,108.3,6918.02,Yes
CUST-00680,Female,0,Yes,No,35,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,90.8,5552.33,No
CUST-00681,Female,1,Yes,No,45,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.85,5006.83,No
CUST-00682,Male,0,No,Yes,31,Yes,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,58.35,137.5,No
CUST-00683,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.34,5989.47,No
CUST-00684,Female,1,No,No,5,Yes,No,No,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,58.06,750.45,No
CUST-00685,Male,0,No,No,47,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),21.85,2092.81,Yes
CUST-00686,Female,1,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),92.47,4420.89,No
CUST-00687,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.98,3624.83,No
CUST-00688,Male,0,No,Yes,26,No,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),51.33,145.88,No
CUST-00689,Male,0,No,Yes,53,Yes,No,No,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,79.81,6595.4,No
CUST-00690,Female,0,No,No,49,Yes,Yes,No,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),63.62,7032.83,No
CUST-00691,Female,0,No,Yes,34,Yes,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.08,5461.35,No
CUST-00692,Female,0,No,Yes,24,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,55.63,4337.72,No
CUST-00693,Male,0,Yes,Yes,27,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,81.39,7686.69,No
CUST-00694,Female,0,No,No,14,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),51.17,977.25,No
CUST-00695,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),119.06,5908.52,No
CUST-00696,Female,1,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),64.51,1044.32,No
CUST-00697,Male,1,No,Yes,25,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.41,3067.12,No
CUST-00698,Female,1,Yes,Yes,18,Yes,No,No,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),32.67,4692.17,No
CUST-00699,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.3,5901.96,No
CUST-00700,Male,0,Yes,No,42,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,46.92,49.65,No
CUST-00701,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.86,2099.57,No
CUST-00702,Female,0,No,Yes,41,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,108.31,4314.84,No
CUST-00703,Male,0,No,No,49,Yes,No phone service,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),117.06,4272.33,No
CUST-00704,Female,0,No,Yes,39,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),62.46,5108.26,No
CUST-00705,Male,0,Yes,Yes,38,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.48,2444.75,No
CUST-00706,Male,0,Yes,Yes,22,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),25.33,4333.42,No
CUST-00707,Female,0,Yes,No,51,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.76,1534.5,No
CUST-00708,Female,0,No,Yes,46,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,82.95,1511.24,No
CUST-00709,Female,0,Yes,No,62,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.87,4620.98,No
CUST-00710,Female,1,Yes,No,68,No,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.0,5490.07,No
